State,City,percent_completed_hs,poverty_rate,Median Income,Lat,Lng,cityarea,city_name,city_type,county
TX,Grand Saline city,67.2,29.9,31853,32.6734636,-95.7094069,Grand Saline city,Grand Saline,city,
TX,Grandview city,80.4,21.1,40750,32.2704245,-97.1791759,Grandview city,Grandview,city,
TX,Granger city,79.7,21.7,43542,30.7176929,-97.44278,Granger city,Granger,city,
TX,Granite Shoals city,73,34.8,35070,30.586951199999998,-98.3816672,Granite Shoals city,Granite Shoals,city,
TX,Granjeno city,71.6,17.7,60938,26.1347979,-98.3047363,Granjeno city,Granjeno,city,
TX,Grape Creek CDP,84.2,11.4,41572,31.5898783,-100.54315340000001,Grape Creek CDP,Grape Creek,CDP,
TX,Grapeland city,83.8,31.4,26677,31.491845,-95.4785606,Grapeland city,Grapeland,city,
TX,Grapevine city,93.2,11.9,79083,32.9342919,-97.07806540000001,Grapevine city,Grapevine,city,
TX,Grays Prairie village,88,4.6,70313,32.4720837,-96.34942629999999,Grays Prairie village,Grays Prairie,village,
TX,Greatwood CDP,95.7,0.9,143125,29.554125899999995,-95.6757811,Greatwood CDP,Greatwood,CDP,
TX,Green Valley Farms CDP,60.4,37.5,(X),26.122020499999998,-97.5605427,Green Valley Farms CDP,Green Valley Farms,CDP,
TX,Greenville city,80,23.1,36639,33.1384488,-96.1108066,Greenville city,Greenville,city,
TX,Gregory city,61.7,24.1,47543,27.922244399999997,-97.2899915,Gregory city,Gregory,city,
TX,Grey Forest city,95.2,4.3,72000,29.615504100000003,-98.6808563,Grey Forest city,Grey Forest,city,
TX,Groesbeck city,74.9,35.7,38375,31.524337899999995,-96.53386929999999,Groesbeck city,Groesbeck,city,
TX,Groom town,89.1,1.8,54514,35.2036602,-101.1068215,Groom town,Groom,town,
TX,Groves city,88.2,13.3,49500,29.948269500000002,-93.91711550000001,Groves city,Groves,city,
TX,Groveton city,73,39.7,30684,31.0549071,-95.1257691,Groveton city,Groveton,city,
TX,Gruver city,78.8,11.2,45357,36.2650314,-101.4062723,Gruver city,Gruver,city,
TX,Guadalupe Guerra CDP,0,0,-,31.968598800000002,-99.9018131,Guadalupe Guerra CDP,Guadalupe Guerra,CDP,
TX,Guerra CDP,-,-,-,26.8831028,-98.8936401,Guerra CDP,Guerra,CDP,
TX,Gun Barrel City city,80.4,23.5,36939,32.334588800000006,-96.15136269999999,Gun Barrel City city,Gun Barrel City,city,
TX,Gunter city,76.8,15.4,61250,33.4478881,-96.74749399999999,Gunter city,Gunter,city,
TX,Gustine town,65.8,27.9,37589,31.845149199999998,-98.4028198,Gustine town,Gustine,town,
TX,Guthrie CDP,86.6,7.5,56250,33.620661299999995,-100.32280340000001,Guthrie CDP,Guthrie,CDP,
TX,Gutierrez CDP,100,100,-,33.025010800000004,-96.8542967,Gutierrez CDP,Gutierrez,CDP,
TX,Hackberry town,69.6,20,90694,33.1523417,-96.9177821,Hackberry town,Hackberry,town,
TX,Hale Center city,65.2,21.2,35750,34.0642436,-101.84378659999999,Hale Center city,Hale Center,city,
TX,Hallettsville city,78,18.3,35687,29.4438528,-96.9410929,Hallettsville city,Hallettsville,city,
TX,Hallsburg city,97,10.6,70000,31.5387793,-96.95610529999999,Hallsburg city,Hallsburg,city,
TX,Hallsville city,95.4,7.4,75213,32.504315999999996,-94.5740934,Hallsville city,Hallsville,city,
TX,Haltom City city,74.5,16.6,45745,32.799573800000005,-97.2691817,Haltom City city,Haltom City,city,
TX,Hamilton city,79.5,17.8,31172,31.703765500000003,-98.12392309999998,Hamilton city,Hamilton,city,
TX,Hamlin city,88.9,27.8,38170,32.8848296,-100.1264907,Hamlin city,Hamlin,city,
TX,Happy town,82.3,28.8,39583,34.7436704,-101.8546322,Happy town,Happy,town,
TX,Hardin city,81,17.1,44474,30.152434799999998,-94.739089,Hardin city,Hardin,city,
TX,Hargill CDP,24.2,74.7,13382,26.442977799999998,-98.0138064,Hargill CDP,Hargill,CDP,
TX,Harker Heights city,91.7,17.1,64494,31.083510200000003,-97.6597376,Harker Heights city,Harker Heights,city,
TX,Harlingen city,73.7,32.5,34466,26.190630600000002,-97.69610259999999,Harlingen city,Harlingen,city,
TX,Harper CDP,77.5,10.9,42250,30.2999195,-99.2442144,Harper CDP,Harper,CDP,
TX,Hart city,53.9,16.9,43750,34.3850726,-102.1157408,Hart city,Hart,city,
TX,Hartley CDP,44,16.2,49583,35.8855926,-102.3968605,Hartley CDP,Hartley,CDP,
TX,Haskell city,65.6,23.3,36897,33.1576031,-99.73370140000002,Haskell city,Haskell,city,
TX,Haslet city,93.9,2.7,104000,32.974846899999996,-97.3477957,Haslet city,Haslet,city,
TX,Havana CDP,68.5,35.3,36643,26.245071999999997,-98.5094655,Havana CDP,Havana,CDP,
TX,Hawk Cove city,73.5,21.2,30938,32.8840116,-96.0810828,Hawk Cove city,Hawk Cove,city,
TX,Hawkins city,90,25.2,48333,32.5884735,-95.2041135,Hawkins city,Hawkins,city,
TX,Hawley city,79.3,8.5,51316,32.6120643,-99.81425859999999,Hawley city,Hawley,city,
TX,Hays city,96.2,1.8,90357,30.1227118,-97.8722281,Hays city,Hays,city,
TX,H. Cuellar Estates CDP,100,0,-,31.968598800000002,-99.9018131,H. Cuellar Estates CDP,H. Cuellar Estates,CDP,
TX,Hearne city,67,19.6,37218,30.8785238,-96.59302579999999,Hearne city,Hearne,city,
TX,Heath city,97.5,2.3,148661,32.8365147,-96.474987,Heath city,Heath,city,
TX,Hebbronville CDP,71.7,19.5,33075,27.3067057,-98.6783516,Hebbronville CDP,Hebbronville,CDP,
TX,Hebron town,95.9,1.1,144688,33.0286082,-96.8984358,Hebron town,Hebron,town,
TX,Hedley city,75.3,17.7,(X),34.8669964,-100.66041109999999,Hedley city,Hedley,city,
TX,Hedwig Village city,95.3,8.9,84179,29.7809441,-95.5212311,Hedwig Village city,Hedwig Village,city,
TX,Heidelberg CDP,71.3,31.2,40255,26.197019,-97.88027640000001,Heidelberg CDP,Heidelberg,CDP,
TX,Helotes city,95,2.2,114730,29.578005600000004,-98.68974509999998,Helotes city,Helotes,city,
TX,Hemphill city,79.4,35.4,27344,31.3407403,-93.846852,Hemphill city,Hemphill,city,
TX,Hempstead city,68.7,36.5,33188,30.0974405,-96.07829179999999,Hempstead city,Hempstead,city,
TX,Henderson city,77.4,17.4,42232,32.1532156,-94.7993802,Henderson city,Henderson,city,
TX,Henrietta city,89.3,13.4,46548,33.8173224,-98.19532209999998,Henrietta city,Henrietta,city,
TX,Hereford city,70.4,24.1,41250,34.8150622,-102.3977036,Hereford city,Hereford,city,
TX,Hermleigh CDP,84.5,5.2,63229,32.6351114,-100.7592804,Hermleigh CDP,Hermleigh,CDP,
TX,Hewitt city,93.1,4.5,70348,31.4623902,-97.1958377,Hewitt city,Hewitt,city,
TX,Hickory Creek town,95.5,1.9,90270,33.1223429,-97.0430647,Hickory Creek town,Hickory Creek,town,
TX,Hico city,77.1,13.3,34231,31.9829253,-98.0336454,Hico city,Hico,city,
TX,Hidalgo city,61.7,30.2,40302,26.1003547,-98.2630684,Hidalgo city,Hidalgo,city,
TX,Hideaway city,98.4,3.9,69110,32.49042,-95.4574571,Hideaway city,Hideaway,city,
TX,Higgins city,78.2,4.9,54444,36.119763899999995,-100.02428990000001,Higgins city,Higgins,city,
TX,Highland Haven city,96.8,3.3,58750,30.608242800000003,-98.3958605,Highland Haven city,Highland Haven,city,
TX,Highland Park town,98.4,4.3,183594,32.8334607,-96.7919454,Highland Park town,Highland Park,town,
TX,Highlands CDP,83.8,16.4,54219,29.818835999999997,-95.05604040000001,Highlands CDP,Highlands,CDP,
TX,Highland Village city,97.3,2.2,135404,33.091788,-97.04667590000001,Highland Village city,Highland Village,city,
TX,Hill Country Village city,98,2.1,218750,29.582449699999998,-98.4908512,Hill Country Village city,Hill Country Village,city,
TX,Hillcrest village,93.2,7.6,80833,29.394174600000003,-95.2240575,Hillcrest village,Hillcrest,village,
TX,Hillsboro city,69.8,34.6,28422,32.0109886,-97.1300061,Hillsboro city,Hillsboro,city,
TX,Hillside Acres CDP,-,-,-,30.229212,-98.245412,Hillside Acres CDP,Hillside Acres,CDP,
TX,Hilltop CDP (Frio County),34.1,9.7,56094,28.693034700000002,-99.17586690000002,Hilltop CDP,Hilltop,CDP,Frio
TX,Hilltop CDP (Starr County),27.6,13.8,(X),28.693034700000002,-99.17586690000002,Hilltop CDP,Hilltop,CDP,Starr
TX,Hilltop Lakes CDP,94.5,0,70074,31.0793515,-96.20385019999999,Hilltop Lakes CDP,Hilltop Lakes,CDP,
TX,Hilshire Village city,94,1.7,148750,29.790783299999998,-95.4891081,Hilshire Village city,Hilshire Village,city,
TX,Hitchcock city,84.7,21.9,49872,29.348290500000004,-95.0160368,Hitchcock city,Hitchcock,city,
TX,Holiday Beach CDP,75.3,3.8,24279,28.168609999999997,-97.01,Holiday Beach CDP,Holiday Beach,CDP,
TX,Holiday Lakes town,61.6,35.9,30833,29.2096878,-95.5168874,Holiday Lakes town,Holiday Lakes,town,
TX,Holland town,80.3,26.4,33214,30.8782423,-97.4016697,Holland town,Holland,town,
TX,Holliday city,90.4,14.3,61944,33.8162095,-98.6950595,Holliday city,Holliday,city,
TX,Holly Lake Ranch CDP,92.8,5.4,56821,32.7163884,-95.19996640000001,Holly Lake Ranch CDP,Holly Lake Ranch,CDP,
TX,Hollywood Park town,95.3,1.4,81500,29.600504700000002,-98.48724,Hollywood Park town,Hollywood Park,town,
TX,Homestead Meadows North CDP,64.9,37.4,33712,31.851497,-106.17164629999999,Homestead Meadows North CDP,Homestead Meadows North,CDP,
TX,Homestead Meadows South CDP,50.8,30.2,34753,31.809275899999996,-106.16747920000002,Homestead Meadows South CDP,Homestead Meadows South,CDP,
TX,Hondo city,73.8,26.8,37341,29.3474565,-99.1414249,Hondo city,Hondo,city,
TX,Honey Grove city,78.6,25.2,30200,33.583437700000005,-95.9099681,Honey Grove city,Honey Grove,city,
TX,Hooks city,84.6,29.8,32650,33.4662328,-94.2885306,Hooks city,Hooks,city,
TX,Horizon City city,84.5,17.4,56911,31.692612100000005,-106.2074793,Horizon City city,Horizon City,city,
TX,Hornsby Bend CDP,71.4,18.1,49077,30.2474328,-97.5833339,Hornsby Bend CDP,Hornsby Bend,CDP,
TX,Horseshoe Bay city,97,6.9,83784,30.542157899999996,-98.3882723,Horseshoe Bay city,Horseshoe Bay,city,
TX,Horseshoe Bend CDP,81.7,9.3,37917,32.5804122,-97.8772565,Horseshoe Bend CDP,Horseshoe Bend,CDP,
TX,Houston city,76.7,22.5,46187,29.7604267,-95.36980279999999,Houston city,Houston,city,
TX,Howardwick city,80.1,26.1,33750,35.0372721,-100.9068118,Howardwick city,Howardwick,city,
TX,Howe town,84.8,19.7,44079,33.5087196,-96.6122117,Howe town,Howe,town,
TX,Hubbard city,87,24.3,31202,31.8484935,-96.79721500000001,Hubbard city,Hubbard,city,
TX,Hudson city,81.1,23.8,34570,31.3226849,-94.77826440000001,Hudson city,Hudson,city,
TX,Hudson Bend CDP,95.6,6.3,99773,30.417144399999994,-97.9291787,Hudson Bend CDP,Hudson Bend,CDP,
TX,Hudson Oaks city,92.4,3.1,103125,32.7570729,-97.7066952,Hudson Oaks city,Hudson Oaks,city,
TX,Hughes Springs city,74.6,33.5,25234,32.998461999999996,-94.6307585,Hughes Springs city,Hughes Springs,city,
TX,Hull CDP,85,4.7,44907,30.146163199999997,-94.6420713,Hull CDP,Hull,CDP,
TX,Humble city,78.5,18.9,38682,29.998831199999998,-95.26215529999999,Humble city,Humble,city,
TX,Hungerford CDP,87.5,25,-,29.3991341,-96.0769031,Hungerford CDP,Hungerford,CDP,
TX,Hunters Creek Village city,98.6,1.1,"250,000+",29.770506199999996,-95.4954973,Hunters Creek Village city,Hunters Creek Village,city,
TX,Huntington city,79.4,24.5,39559,31.277687300000004,-94.576594,Huntington city,Huntington,city,
TX,Huntsville city,81.7,36.6,30799,30.723526300000003,-95.55077709999999,Huntsville city,Huntsville,city,
TX,Hurst city,85.5,12.8,53788,32.82346210000001,-97.1705678,Hurst city,Hurst,city,
TX,Hutchins city,72.2,25.7,36403,32.6492999,-96.7130521,Hutchins city,Hutchins,city,
TX,Hutto city,93,5.8,71836,30.5426995,-97.54667020000001,Hutto city,Hutto,city,
TX,Huxley city,82.5,17.5,41563,31.762394099999998,-93.8771328,Huxley city,Huxley,city,
TX,Iago CDP,100,0,170625,29.2569227,-95.9462552,Iago CDP,Iago,CDP,
TX,Idalou city,81.3,11.2,60938,33.66647329999999,-101.68294240000002,Idalou city,Idalou,city,
TX,Iglesia Antigua CDP,48.4,45.6,31094,26.0772995,-97.83833059999999,Iglesia Antigua CDP,Iglesia Antigua,CDP,
TX,Impact town,100,9.1,28472,32.499845799999996,-99.74592249999999,Impact town,Impact,town,
TX,Imperial CDP,74.7,18.8,76875,31.2729209,-102.6926497,Imperial CDP,Imperial,CDP,
TX,Indian Hills CDP,26.1,45.4,34662,26.212851699999998,-97.916389,Indian Hills CDP,Indian Hills,CDP,
TX,Indian Lake town,66.2,38.7,34167,26.089243300000003,-97.5024853,Indian Lake town,Indian Lake,town,
TX,Indian Springs CDP,65,42.5,(X),30.1672838,-95.5171162,Indian Springs CDP,Indian Springs,CDP,
TX,Indio CDP,-,-,-,28.5119284,-100.3111817,Indio CDP,Indio,CDP,
TX,Industry city,80.9,5.6,47750,29.972445899999997,-96.50219270000001,Industry city,Industry,city,
TX,Inez CDP,90.1,13.6,68958,28.9038756,-96.7880366,Inez CDP,Inez,CDP,
TX,Ingleside city,86.7,10.2,60977,27.877802600000003,-97.21165699999999,Ingleside city,Ingleside,city,
TX,Ingleside on the Bay city,93.5,4.2,61250,27.829352,-97.2241138,Ingleside on the Bay city,Ingleside on the Bay,city,
TX,Ingram city,74.5,13.1,48796,30.077430699999997,-99.2403213,Ingram city,Ingram,city,
TX,Iola city,76.1,11.6,54531,30.772512300000002,-96.07397950000001,Iola city,Iola,city,
TX,Iowa Colony village,78.9,9.2,74018,29.482458899999997,-95.41549609999998,Iowa Colony village,Iowa Colony,village,
TX,Iowa Park city,90.2,8.6,45208,33.9514847,-98.66867090000001,Iowa Park city,Iowa Park,city,
TX,Iraan city,77.1,7.2,60875,30.9140478,-101.8979061,Iraan city,Iraan,city,
TX,Iredell city,88,14.2,40556,31.9851488,-97.87197409999999,Iredell city,Iredell,city,
TX,Irving city,79.7,15.1,52154,32.814017699999994,-96.9488945,Irving city,Irving,city,
TX,Italy town,83.5,13.9,41500,32.1840381,-96.88471940000001,Italy town,Italy,town,
TX,Itasca city,68.1,28.5,37750,32.1595947,-97.1500074,Itasca city,Itasca,city,
TX,Ivanhoe city,87.9,30.4,30066,33.7134955,-96.1431799,Ivanhoe city,Ivanhoe,city,
TX,Jacinto City city,47,35.5,26735,29.767725800000004,-95.2338319,Jacinto City city,Jacinto City,city,
TX,Jacksboro city,76.1,16.5,50139,33.2184477,-98.15865579999999,Jacksboro city,Jacksboro,city,
TX,Jacksonville city,70.5,36.9,29453,31.963778,-95.2705042,Jacksonville city,Jacksonville,city,
TX,Jamaica Beach city,98.8,5.2,58889,29.189684000000003,-94.97964559999998,Jamaica Beach city,Jamaica Beach,city,
TX,Jardin de San Julian CDP,0,100,-,29.698855,-99.05679,Jardin de San Julian CDP,Jardin de San Julian,CDP,
TX,Jarrell city,86.9,4.3,55469,30.8249094,-97.604454,Jarrell city,Jarrell,city,
TX,Jasper city,79.2,31.1,28431,30.9201995,-93.99657590000001,Jasper city,Jasper,city,
TX,Jayton city,74.9,11.2,43672,33.2481485,-100.57372640000001,Jayton city,Jayton,city,
TX,Jefferson city,88.8,19,36683,32.7573626,-94.3451926,Jefferson city,Jefferson,city,
TX,Jersey Village city,94.7,7.3,65280,29.887725,-95.56299840000001,Jersey Village city,Jersey Village,city,
TX,Jewett city,73.3,17.4,50750,31.361566399999997,-96.1441315,Jewett city,Jewett,city,
TX,J.F. Villareal CDP,0,100,-,27.7540752,-97.440876,J.F. Villareal CDP,J.F. Villareal,CDP,
TX,Joaquin city,84.4,19.3,35089,31.965723200000003,-94.0538028,Joaquin city,Joaquin,city,
TX,Johnson City city,88.7,14.1,38090,30.2767408,-98.4119811,Johnson City city,Johnson City,city,
TX,Jolly city,91,6.2,52500,33.8639877,-98.3494937,Jolly city,Jolly,city,
TX,Jones Creek village,82.7,12.2,66512,28.968581699999998,-95.45522079999999,Jones Creek village,Jones Creek,village,
TX,Jonestown city,90.9,8.9,58355,30.495474800000004,-97.9233468,Jonestown city,Jonestown,city,
TX,Josephine city,85.9,3.6,70972,33.061229100000006,-96.3072028,Josephine city,Josephine,city,
TX,Joshua city,82.8,16.8,51653,32.4615291,-97.38807309999999,Joshua city,Joshua,city,
TX,Jourdanton city,75.8,10.7,54375,28.918029399999998,-98.5464068,Jourdanton city,Jourdanton,city,
TX,Juarez CDP,15.6,0,14449,31.690363800000004,-106.42454779999998,Juarez CDP,Juarez,CDP,
TX,Junction city,78.7,27.4,27319,30.4893555,-99.77201090000001,Junction city,Junction,city,
TX,Justin city,89.6,11.2,75898,33.0848442,-97.2961286,Justin city,Justin,city,
TX,Karnes City city,71.4,32.9,31713,28.884977199999998,-97.9008355,Karnes City city,Karnes City,city,
TX,Katy city,84.1,8.4,70526,29.7857853,-95.82439559999999,Katy city,Katy,city,
TX,Kaufman city,77.2,27.7,40595,32.5890238,-96.3088693,Kaufman city,Kaufman,city,
TX,K-Bar Ranch CDP,85.9,6.3,64638,27.9922382,-97.9258334,K-Bar Ranch CDP,K-Bar Ranch,CDP,
TX,Keene city,82.1,25.4,39113,32.3968092,-97.3239042,Keene city,Keene,city,
TX,Keller city,96.5,3.7,118453,32.9341893,-97.229298,Keller city,Keller,city,
TX,Kemah city,92.1,5.4,70500,29.542729700000002,-95.0204837,Kemah city,Kemah,city,
TX,Kemp city,75.9,21.4,32917,32.4426403,-96.2299771,Kemp city,Kemp,city,
TX,Kempner city,89.5,17.4,38359,31.081007,-98.00252490000001,Kempner city,Kempner,city,
TX,Kendleton city,92.1,44.6,15208,29.450799100000005,-95.9946785,Kendleton city,Kendleton,city,
TX,Kenedy city,61.6,36.6,39970,28.8191468,-97.8486123,Kenedy city,Kenedy,city,
TX,Kenefick town,83.2,7.2,44500,30.1091033,-94.85825820000001,Kenefick town,Kenefick,town,
TX,Kennard city,85.6,14,23824,31.359625800000003,-95.1832721,Kennard city,Kennard,city,
TX,Kennedale city,83.4,10,73750,32.646801,-97.2258465,Kennedale city,Kennedale,city,
TX,Kerens city,78.3,18.7,30799,32.133207899999995,-96.22775290000001,Kerens city,Kerens,city,
TX,Kermit city,69.1,14.6,54745,31.857626500000002,-103.0926652,Kermit city,Kermit,city,
TX,Kerrville city,85.7,15.6,39206,30.0474332,-99.1403189,Kerrville city,Kerrville,city,
TX,Kilgore city,85.9,15.3,58643,32.3862619,-94.8757709,Kilgore city,Kilgore,city,
TX,Killeen city,91.6,15.2,47763,31.117119399999996,-97.7277959,Killeen city,Killeen,city,
TX,Kingsbury CDP,80.2,18.8,43559,29.6480061,-97.8280575,Kingsbury CDP,Kingsbury,CDP,
TX,Kingsland CDP,83.2,18.9,41276,30.6582405,-98.4405849,Kingsland CDP,Kingsland,CDP,
TX,Kingsville city,72.6,29,36306,27.5158689,-97.856109,Kingsville city,Kingsville,city,
TX,Kirby city,81.3,12,48303,29.463287599999997,-98.3855702,Kirby city,Kirby,city,
TX,Kirbyville city,77.7,26.3,22639,30.6604815,-93.8926809,Kirbyville city,Kirbyville,city,
TX,Kirvin town,78.6,7.7,48750,31.7665548,-96.3302542,Kirvin town,Kirvin,town,
TX,Knippa CDP,62.4,38.7,29148,29.2952364,-99.6372741,Knippa CDP,Knippa,CDP,
TX,Knollwood city,89.8,7.9,44345,33.6895497,-96.61915959999999,Knollwood city,Knollwood,city,
TX,Knox City town,81.4,7.9,44632,33.41815089999999,-99.8189804,Knox City town,Knox City,town,
TX,Kosse town,72.6,18.5,35417,31.3076774,-96.6319231,Kosse town,Kosse,town,
TX,Kountze city,77.6,19.4,42434,30.371597499999996,-94.31241159999999,Kountze city,Kountze,city,
TX,Kress city,77.2,7.7,45781,34.366454600000004,-101.74851329999998,Kress city,Kress,city,
TX,Krugerville city,94.2,2.4,100139,33.2815064,-96.9905628,Krugerville city,Krugerville,city,
TX,Krum city,91.2,3.1,77692,33.2615068,-97.2380725,Krum city,Krum,city,
TX,Kurten town,90.7,20.2,62917,30.7871377,-96.2641274,Kurten town,Kurten,town,
TX,Kyle city,86.6,6,72746,29.989105199999997,-97.8772267,Kyle city,Kyle,city,
TX,La Blanca CDP,55.9,26.4,33519,26.292849100000005,-98.03778259999999,La Blanca CDP,La Blanca,CDP,
TX,La Carla CDP,7.7,81.7,-,26.4364529,-98.74030359999999,La Carla CDP,La Carla,CDP,
TX,La Casita CDP,-,-,-,26.320156,-98.704727,La Casita CDP,La Casita,CDP,
TX,La Chuparosa CDP,-,-,-,26.334358899999998,-98.70682690000001,La Chuparosa CDP,La Chuparosa,CDP,
TX,Lackland AFB CDP,97.7,13.4,61090,29.382935800000002,-98.6134047,Lackland AFB CDP,Lackland AFB,CDP,
TX,La Coma CDP,50,0,-,27.485505699999997,-99.33679509999999,La Coma CDP,La Coma,CDP,
TX,LaCoste city,82.2,6.2,47727,29.309388000000002,-98.8114707,LaCoste city,LaCoste,city,
TX,Lacy-Lakeview city,78.7,26.1,33653,31.6310392,-97.1058438,Lacy-Lakeview city,Lacy-Lakeview,city,
TX,Ladonia town,81.7,28.5,30313,33.424830199999995,-95.9463564,Ladonia town,Ladonia,town,
TX,La Escondida CDP,50,100,-,29.5080578,-95.19138709999999,La Escondida CDP,La Escondida,CDP,
TX,La Esperanza CDP,0,0,-,31.4445685,-100.4341961,La Esperanza CDP,La Esperanza,CDP,
TX,La Feria city,72.3,32.7,30825,26.1589644,-97.8238853,La Feria city,La Feria,city,
TX,La Feria North CDP,41.9,0,-,26.1720198,-97.8222185,La Feria North CDP,La Feria North,CDP,
TX,Lago CDP,66.7,0,-,26.0886879,-97.6136001,Lago CDP,Lago,CDP,
TX,Lago Vista CDP,46.2,84.3,15455,30.460197499999996,-97.9883477,Lago Vista CDP,Lago Vista,CDP,
TX,Lago Vista city,91.5,7.9,75126,30.460197499999996,-97.9883477,Lago Vista city,Lago Vista,city,
TX,La Grange city,71.1,24.5,41757,29.9055033,-96.87664699999999,La Grange city,La Grange,city,
TX,La Grulla city,50.7,29.6,23322,26.2695148,-98.64724559999999,La Grulla city,La Grulla,city,
TX,Laguna Heights CDP,35.7,45,22500,26.080078399999998,-97.25386390000001,Laguna Heights CDP,Laguna Heights,CDP,
TX,Laguna Park CDP,83.7,6.9,44583,31.8593247,-97.37973570000001,Laguna Park CDP,Laguna Park,CDP,
TX,Laguna Seca CDP,77.8,11,38678,26.2801897,-97.9238785,Laguna Seca CDP,Laguna Seca,CDP,
TX,Laguna Vista town,89.8,22.7,54531,26.1009111,-97.2902543,Laguna Vista town,Laguna Vista,town,
TX,La Homa CDP,42.6,43.6,28197,26.2500721,-98.36362790000001,La Homa CDP,La Homa,CDP,
TX,La Joya city,46,30.4,31932,26.247016499999997,-98.4814092,La Joya city,La Joya,city,
TX,Lake Bridgeport city,83.2,19.4,43750,33.2070598,-97.8286463,Lake Bridgeport city,Lake Bridgeport,city,
TX,Lake Brownwood CDP,86.4,21.6,38750,31.835704800000002,-99.00783100000001,Lake Brownwood CDP,Lake Brownwood,CDP,
TX,Lake Bryan CDP,61.4,27.7,48218,30.7120011,-96.4730443,Lake Bryan CDP,Lake Bryan,CDP,
TX,Lake Cherokee CDP,92.4,10.2,68478,32.3649298,-94.6269572,Lake Cherokee CDP,Lake Cherokee,CDP,
TX,Lake City town,81.2,21.7,42500,28.0794565,-97.88583309999999,Lake City town,Lake City,town,
TX,Lake Colorado City CDP,91.5,8.2,73906,32.3422817,-100.9312575,Lake Colorado City CDP,Lake Colorado City,CDP,
